RD_WRITE_DT,RD_RATING,RD_ITEM_NM,RD_CONTENT,RD_OPTION_SIZE,RD_OPTION_COLOR,RD_REVIEWER_INFO,RD_REVIEW_IMAGES,PRODUCT_TITLE
20241226,5,COLOR: SKY BLUE / SIZE: FREE,"넘 까끌거려서 맨살에는 절대 입을수 없지만 색상, 무늬가 너무 예뻐서 참고 가집니다",잘 맞아요,,,,[온앤온] 자카드 패턴 알파카 풀오버 NEK4WPB33
20241129,5,COLOR: SKY BLUE / SIZE: FREE,너무 예뻐요! 생각보다 까끌거려서 안에 목티 입고 입어야 될 것 같아요🥹,잘 맞아요,,,,[온앤온] 자카드 패턴 알파카 풀오버 NEK4WPB33
20241126,5,COLOR: SKY BLUE / SIZE: FREE,너무너무 예뻐요 주황색이 사진보다 덜 쨍해서 파스텔 톤으로 조회로워요,잘 맞아요,,,,[온앤온] 자카드 패턴 알파카 풀오버 NEK4WPB33
20240724,5,COLOR: SKY BLUE / SIZE: 55사이즈약간 커요 (허리)핏적당해요길이감적당해요,시원하고 가볍네요 저렴하게 잘샀어요,약간 커요 (허리),,,,[온앤온] 밴딩 썸머 롱 스커트 NEW4MS510
20240723,5,COLOR: BLACK / SIZE: 66체형156cm50kg사이즈약간 커요 (허리)핏적당해요길이감길어요,"바느질,질 모든것이 좋습니다. 최근에 인터넷소호같은곳에서 옷사고 엄청난차이를 느꼈네요..요새 보세도 가격이 백화점가격하던데 퀄리티는 시장퀄리티면서 비싸기만합니다. 다시한번느끼지만 괜히 백화점옷이 아니에요. 세일해서 아주 잘샀습니다. 잘입을게요~",약간 커요 (허리),,,,[온앤온] 밴딩 썸머 롱 스커트 NEW4MS510
20240727,5,COLOR: BROWN / SIZE: 66,핏이 이쁘고좋아요ㅎ,잘 맞아요,,,,[온앤온] 립배색 스트라이프 골지 탑 NJK4MP454
20240531,5,COLOR: BROWN / SIZE: 55,"배송 받자마자 입고 외출했어요 스트레치가 좋아 몸에 촥 붙으면서도 편하네요 쿨톤이라 베이지, 브라운 계통잘 안 입는데 린넨 자켓 안에 입고 싶어서 구매했는데 완전 귀여운 캐주얼룩이 완성되네요 맘에 듭니다",잘 맞아요,,,,[온앤온] 립배색 스트라이프 골지 탑 NJK4MP454
20240529,5,COLOR: BROWN / SIZE: 55,자켓 안에 입기 너무 좋아요 입어보니 생각보다 이쁘네요,잘 맞아요,,,,[온앤온] 립배색 스트라이프 골지 탑 NJK4MP454
20250306,5,COLOR: BEIGE / SIZE: 55,아울렛에서 보고 온라인으로 구매했어요 옷 핏이나 질감 마음에 듭니다,잘 맞아요,,,,[온앤온] 퍼카라 벨티드 롱 구스 다운 NEP4WHB13
20250218,5,COLOR: BEIGE / SIZE: 66,옷이 따뜻하고 예뻐오,잘 맞아요,,,,[온앤온] 퍼카라 벨티드 롱 구스 다운 NEP4WHB13
20250215,5,COLOR: BEIGE / SIZE: 55,사이즈 55밖에 없어서 ~그래도 작지않게 맞네요,잘 맞아요,,,,[온앤온] 퍼카라 벨티드 롱 구스 다운 NEP4WHB13
20250205,5,COLOR: BEIGE / SIZE: 55,귀여워여 막입기좋아요,약간 커요,,,,[온앤온] 퍼카라 벨티드 롱 구스 다운 NEP4WHB13
20250205,4,COLOR: BEIGE / SIZE: 55핏오버핏이에요사이즈약간 작아요 (가슴)두께보통 두께예요,"3주 정도 고민했던 패딩, 실물 받고도 고민했지만 입을겁니다! 평소 온앤온 1사이즈 입었고 작은 느낌은 아니지만 겨울 두꺼운 니트 입으면 팔부분 좀 불편해요 얇은 옷 입고 입어야 예쁩니다",약간 작아요 (가슴),,,,[온앤온] 퍼카라 벨티드 롱 구스 다운 NEP4WHB13
20250125,5,COLOR: DARK NAVY / SIZE: 55,좋아요! 예뻐요~~~네이비 진한 네이비 색상도 좋아요!!,많이 커요,,,,[온앤온] 퍼카라 벨티드 롱 구스 다운 NEP4WHB13
20250117,5,COLOR: DARK NAVY / SIZE: 55,빠른배송감사합니다.만족합니다^^,잘 맞아요,,,,[온앤온] 퍼카라 벨티드 롱 구스 다운 NEP4WHB13
20250117,5,COLOR: BEIGE / SIZE: 55,생각했던 그대로예요~~~예쁨니다,잘 맞아요,,,,[온앤온] 퍼카라 벨티드 롱 구스 다운 NEP4WHB13
20250114,5,COLOR: DARK NAVY / SIZE: 55,이쁘고 배송도 빨라요,잘 맞아요,,,,[온앤온] 퍼카라 벨티드 롱 구스 다운 NEP4WHB13
20250112,3,COLOR: DARK NAVY / SIZE: 55,등산복 롱패딩과 비교했을때 얇아요.... 영하로 떨어진 날씨에는 춥습니다,잘 맞아요,,,,[온앤온] 퍼카라 벨티드 롱 구스 다운 NEP4WHB13
20250109,5,COLOR: DARK NAVY / SIZE: 55,배송빠르고 디자인 예뻐요,잘 맞아요,,,,[온앤온] 퍼카라 벨티드 롱 구스 다운 NEP4WHB13
20250106,5,COLOR: DARK NAVY / SIZE: 55,넘예뻐요~~ 많이 입을것ㄱㅏㅌ아요,잘 맞아요,,,,[온앤온] 퍼카라 벨티드 롱 구스 다운 NEP4WHB13
20250105,5,COLOR: DARK NAVY / SIZE: 66,일단 키가 160안되는 저한테 길이가 살짝 길긴하네요 ㅠ 고민하다가 많이 불편할정도는 아니라 입기로했어요. 끈없이 사용하기엔 포대자루?느낌이라 끈으로 허리 쪼매줘야 단정하니 이뻐보여요. 생각보다 두툼하고 따뜻할거같아요,잘 맞아요,,,,[온앤온] 퍼카라 벨티드 롱 구스 다운 NEP4WHB13
20250103,5,COLOR: BEIGE / SIZE: 55,좋아요!! 잘 입고다녀요~~,잘 맞아요,,,,[온앤온] 퍼카라 벨티드 롱 구스 다운 NEP4WHB13
20241225,4,COLOR: BEIGE / SIZE: 66,아울렛에서 입어보고 샀는데 마음에 들어요! 지금 날씨에도 괜찮아요! (사고나서 더 할인되었네요ㅠㅠ 여기 브랜드는 유독 금액이 들쭉날쭉하는 기분이 들아요..),잘 맞아요,,,,[온앤온] 퍼카라 벨티드 롱 구스 다운 NEP4WHB13
20241216,5,COLOR: BEIGE / SIZE: 55,따뜻하고 핏도 좋아요!!,잘 맞아요,,,,[온앤온] 퍼카라 벨티드 롱 구스 다운 NEP4WHB13
20241212,2,COLOR: BEIGE / SIZE: 55,너무 얇아서 보온성이 많이 떨어져요,잘 맞아요,,,,[온앤온] 퍼카라 벨티드 롱 구스 다운 NEP4WHB13
20241210,5,COLOR: BEIGE / SIZE: 66,지금날씨에 입어도 끄떡 없네용!,잘 맞아요,,,,[온앤온] 퍼카라 벨티드 롱 구스 다운 NEP4WHB13
20241127,5,COLOR: DARK NAVY / SIZE: 55,백화점가보다 훨씬 저렴하게 잘 산 것 같아요,잘 맞아요,,,,[온앤온] 퍼카라 벨티드 롱 구스 다운 NEP4WHB13
20241127,4,COLOR: DARK NAVY / SIZE: 55,이쁘고 화면하고 같은데 단점이 털이 너무 많이 묻어나요 털이 이렇게 많이 묻어나는줄 알았으면 반품 할텐디 이미 ... 에휴 옷은 예쁜데 너무 털이 먼지 나서 그게 싫으네요,잘 맞아요,,,,[온앤온] 퍼카라 벨티드 롱 구스 다운 NEP4WHB13
20241121,5,COLOR: DARK NAVY / SIZE: 66,핏이 예쁘게 떨어지는 패딩 코트라 마음에 듭니다.,잘 맞아요,,,,[온앤온] 퍼카라 벨티드 롱 구스 다운 NEP4WHB13
20250327,3,COLOR: WHITE / SIZE: 55,편하고 핏 적당하고 괜찮아요 치마랑 입으면 예쁘겠어요,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20250319,4,COLOR: WHITE / SIZE: 55,여름에 입으려고 구매했는데 너무 맘에 들어요. 재구매의사 있어요,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20250318,5,COLOR: WHITE / SIZE: 55,맘에 들어요. 빨강색으로 얼굴이 확 사네요.,많이 커요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20250314,5,COLOR: LIGHT GREY / SIZE: 55,역시 온앤온... 예뻐요 힙하고,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20241223,5,COLOR: LIGHT GREY / SIZE: 55체형155cm46kg상의 M핏적당해요사이즈많이 커요 (소매길이)착용감편해요,이쁜데 좀 약해요ㅎㅎ,많이 커요 (소매길이),,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20241008,5,COLOR: LIGHT GREY / SIZE: 55,목 늘림이 살짝 있어 아쉬워요.잘 입을게요,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20241002,4,COLOR: LIGHT GREY / SIZE: 55,요즘 이렇게 얇은 소재 티셔츠를 찾을 수가 없네요. 이미 같은 제품이 있을나 오래 입지는 못 할것 같이 또 구매했네요. 그만큼 예뻐요.,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240930,5,"COLOR: LIGHT GREY / SIZE: 55체형163cm50kg상의 S사이즈약간 커요 (어깨, 팔 둘레)핏오버핏이에요착용감편해요",재질이 좋고 여기저기 잘 어울려요,"약간 커요 (어깨, 팔 둘레)",,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240925,5,COLOR: LIGHT GREY / SIZE: 55,예쁩니다. 다만 받자마다 세탁망에 넣고 빨았는데 목이 좀 늘어났네요ㅠㅠ 그래도 예쁘니 패스 합니다.,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240921,5,COLOR: WHITE / SIZE: 66(예약O),편히 입기 좋습니다,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240916,4,COLOR: WHITE / SIZE: 55,핏 슬림도 아니구 오버핏도 아니고 딱 좋아요 디자인도 깔끔해요 근데 재질이 탄탄하진 않아요,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240912,5,COLOR: WHITE / SIZE: 55,시원하니 좋아요~~,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240911,5,COLOR: LIGHT GREY / SIZE: 55,옷 재질도 좋고 마감도 잘 되어 있어 만족해요,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240911,5,COLOR: WHITE / SIZE: 55,빨강이 포인트가 되어 너무 예뻐요.,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240910,2,COLOR: LIGHT GREY(예약X) / SIZE: 66,"프린팅이 예뻐서 구매했는데, 옷 재질도 너무 얇고 (얇아서 가볍긴 함) 구김도 겁나 많이 가서 옷태가 안나요. 그냥 딱 한 철 밖에 못입을 싸구려 느낌이라 넘 아쉽네요.",약간 커요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240904,4,COLOR: LIGHT GREY / SIZE: 55,빠른 배송도 감사하고 ^^ 옷도 맘에 들고~ 좋아요,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240903,5,COLOR: LIGHT GREY / SIZE: 55,면도 편하고 예뻐요 만족합니다,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240903,4,COLOR: WHITE / SIZE: 66(예약O),오래기다려서 받았는데 색상이 선명하진 않아요,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240830,5,COLOR: WHITE / SIZE: 55,세일해서 저렴하게 구매했어요~~많이 얇은편이에요.,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240830,5,COLOR: WHITE / SIZE: 66,부들부들하니 좋아요,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240828,5,COLOR: WHITE / SIZE: 55,색상도예쁘고 브랜드도좋아서 구매했어요 예쁜빨강이라 색도 진짜예뻐요,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240828,5,COLOR: WHITE / SIZE: 55,감사합니다 너무 이뻐요,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240828,5,COLOR: LIGHT GREY / SIZE: 55,화이트 사고 맘에 들어 또 샀어요^^,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240826,5,COLOR: WHITE / SIZE: 55,배송 빠르고요 여름에 시원하게 입을수있는 얇은 소재에요,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240825,5,COLOR: LIGHT GREY / SIZE: 55,생각보다 연그레이네요 ㅎㅎ,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240822,5,COLOR: WHITE / SIZE: 55사이즈약간 커요 (가슴)핏오버핏이에요,생각보다 오버핏이예요,약간 커요 (가슴),,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240820,5,COLOR: WHITE / SIZE: 66,잘 맞아요 ~ 육육사이쥬 조금더 할인하네요 사고보니 ㅠㅠ 그래도 연청이랑 입으니 잘 어울려요 ㅋ,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240815,3,COLOR: WHITE / SIZE: 55,재질이 많이 얇고 넥 부분은 늘어나진 않을거 같아요 슬림한걸 원했었는데 낙낙합니다.,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240809,5,COLOR: WHITE / SIZE: 66(예약O),색감이 예뻐서 너무 오래걸리는 바람에 취소할까 했다가 기다린 보람있네요,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240806,4,COLOR: WHITE(예약O) / SIZE: 55,소재가 시원하고 자켓안에 포인트로 입어도 이쁠것 같아요,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240805,4,COLOR: WHITE / SIZE: 55,"매장에서 입어보고 구매한거라, 괜찮습니다~",약간 커요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240731,5,COLOR: WHITE / SIZE: 66,여름에 청바지랑 코디해서 입기 좋아요,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240730,5,COLOR: WHITE / SIZE: 55(예약X),세일할때잘샀어요. 평소입고싶던옷입니다,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240730,5,COLOR: WHITE / SIZE: 55(예약X),"데일리로 입기 좋고, 여름에 입기 좋습니다. 불편하지 않고 편합니다.",잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240725,5,COLOR: WHITE / SIZE: 66,옷 재질이랑 디자인 좋아요~,많이 커요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240723,4,COLOR: LIGHT GREY(예약X) / SIZE: 55체형162cm52kg상의 S어깨 넓음사이즈약간 커요 (어깨)핏오버핏이에요착용감편해요,스몰 사이즈 주문했는데 생각보다 커요. 오버핏입니다. 편하게 입고 있어요~,약간 커요 (어깨),,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240718,5,COLOR: WHITE / SIZE: 55,예쁘게 딱 잘 맞아 편하게 입고 다닙니다.,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240712,5,COLOR: WHITE / SIZE: 55,빠른배송 상품 만족합니다,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240710,4,COLOR: WHITE / SIZE: 55체형159cm52kg상의 S보통 어깨보통 팔길이사이즈약간 커요 (어깨)핏적당해요착용감편해요,두껍지않고 가벼워요 전체적으로 크고헐렁한 느낌 저렴하게 보이네요 그냥 집에서 입는옷,약간 커요 (어깨),,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240705,3,COLOR: WHITE / SIZE: 55,화면상은 이쁜데 막상 입어보면 어울리지 않아 그냥 보고만 있어요 ㅜ,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240705,5,COLOR: WHITE / SIZE: 66,사이즈도 적당히 잘맞고 얇아서 시원해요 색감이 이뿌네요,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240703,5,"COLOR: LIGHT GREY / SIZE: 55체형162cm42kg상의 XS보통 어깨보통 팔길이핏오버핏이에요사이즈많이 커요 (가슴, 어깨)착용감아주 편해요",엄청크네요 그래서 넘 편하긴해요 얼마전에 온앤온 비슷한 티셔츠를 구매했는데 같은 사이즈인데도 이게 훨씬 크네요,"많이 커요 (가슴, 어깨)",,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240702,5,COLOR: WHITE / SIZE: 66,넉넉하게 입으려고 66으로 주문했어요 사진이랑 동일하게 예쁘네요,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240702,5,COLOR: WHITE / SIZE: 55,디자인은 넘 예쁜데 옷재질이 어떨까 궁금했어요 빳빳한 면재질은 싫어하는데 요제품은 얇고 부들부들한 촉감이에요 넘 만족해요,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240702,5,COLOR: WHITE / SIZE: 66,소재가 얇아서 시원하게 입기 좋아요.,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240701,3,COLOR: WHITE / SIZE: 55,포인트되는 색상이 있으면서 얼굴이 환해보여요. 기본 흰티라 어디든 입기 좋아요.,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240627,5,"COLOR: WHITE / SIZE: 55체형165cm64kg상의 M보통 어깨팔이 긴 편사이즈약간 커요 (가슴, 어깨)핏적당해요착용감편해요",얇고 시원한데 세탁잘해야 할듯요 금방 후질근 해질듯해요 근데 이쁩니다 빨강뽀인트!!!,"약간 커요 (가슴, 어깨)",,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240620,5,COLOR: WHITE / SIZE: 55,너무 예뻐요 잘 입을께요,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240618,5,COLOR: WHITE / SIZE: 66사이즈약간 커요 (가슴)핏오버핏이에요착용감편해요,핏되는 티는 아니라서 편해요,약간 커요 (가슴),,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240617,5,COLOR: LIGHT GREY / SIZE: 55,싸게사서 좋고 사이즈 잘맞아요,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240614,4,COLOR: LIGHT GREY / SIZE: 66,상의 77사이즈 정사이즈 느낌으로 잘 맞아요 온앤온 옷은 넉넉하게 나와서 77까지 입을수 있어 좋아요 :) 천이 그닥 좋은 느낌은 아니라서 세탁 몇번 하고 한철입으면 딱! 할인된 가격이 적당한듯 하네요,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240614,3,COLOR: WHITE / SIZE: 55,세탁하니 옷이 후질근합니다~~ㅋㅋ 조금 입고 더 후질근하면 집에서 입는걸루~주름도 왜케 많이 가는듯하그여,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240608,5,COLOR: WHITE / SIZE: 66체형152cm65kg핏오버핏이에요사이즈많이 커요 (기타)착용감아주 편해요,면이 좋고 이쁩니다. 저렴하게 잘 구매했어요~,많이 커요 (기타),,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240607,5,COLOR: WHITE / SIZE: 55,디자인과 소재가 좋고 기본으로 어디에나 어울립니다~ 자켓 안에 받쳐입기 좋고 단독으로도 좋아요~ 저렴하게 구매했어요~,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240607,5,COLOR: WHITE / SIZE: 55,소재가 보들하면서도 힘이 있어서 좋아요^^,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240607,5,COLOR: WHITE / SIZE: 55사이즈약간 커요 (가슴)핏적당해요착용감아주 편해요,아주 예쁘고 좋다니다,약간 커요 (가슴),,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240607,5,COLOR: WHITE / SIZE: 55,작년에 온앤온 티셔츠 사입은 후에는 온앤온 티셔츠만 찾게 됩니다. 사이즈가 저한테는 딱 좋아요. 원단도 맘에 들구요.,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240607,5,COLOR: WHITE / SIZE: 66,뚱뚱한데 티 하나만 입어도 봐줄만합니다 색상도 화사하고 시원합니다 저렴한 가격에 구입잘한듯 해요~,잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
20240606,5,COLOR: WHITE / SIZE: 66,"두꺼운 티셔츠 싫어하는데 이건 아주 얇아서 좋아요 목부분 탄성있는 밴드여서 늘어날 염려 없고요 핏은 조금 넉넉해요 여름에 달라붙지 않아서 좋을거 같아요 사이즈는 66기준 가슴둘레 53, 총장 58 이네요",잘 맞아요,,,,[온앤온] 아트웍 프린팅 반팔 티셔츠 NEW5XE351
